query,source,author,title,description,url,publishedAt,content
India technology,The Times of India,PTI,Flipkart Minutes rides festive cheer; says bullish on quick-commerce uptick this season,"Flipkart Minutes is optimistic about the festive season, buoyed by strong sales during recent celebrations and a 50% month-on-month growth. The quick-commerce platform, which has reached 50 million unique visitors in its first year, is doubling order volumes …",https://economictimes.indiatimes.com/industry/services/retail/flipkart-minutes-rides-festive-cheer-says-bullish-on-quick-commerce-uptick-this-season/articleshow/123367085.cms,2025-08-18T14:10:47Z,"Flipkart Minutes, the quick-commerce service of Walmart-owned Flipkart, on Monday said it is upbeat about the festive season prospects, after witnessing strong buying sentiments during Raksha Bandhan… [+3401 chars]"
India technology,GlobeNewswire,Coherent Market Insights Pvt. Ltd,Synthetic Diamond Market Size Worth USD 44.53 Billion by 2032 and CAGR of 7.0% | Coherent Market Insights,"Burlingame, CA, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The Global Synthetic Diamond Market is estimated to be valued at USD 27.73 Bn in 2025 and is expected to reach USD 44.53 Bn in 2032, exhibiting a compound annual growth rate (CAGR) of 7.0% from 2025 to 2032. R…",https://www.globenewswire.com/news-release/2025/08/18/3135115/0/en/Synthetic-Diamond-Market-Size-Worth-USD-44-53-Billion-by-2032-and-CAGR-of-7-0-Coherent-Market-Insights.html,2025-08-18T14:07:00Z,"Burlingame, CA, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The Global Synthetic Diamond Market is estimated to be valued at USD 27.73 Bn in 2025 and is expected to reach USD 44.53 Bn in 2032, exhibiting a com… [+10105 chars]"
India technology,The Times of India,ET Online,"Astronaut Shubhanshu Shukla presents PM Modi Axiom-4 mission patch, shows pictures of Earth clicked from ISS","Prime Minister Modi met astronaut Shubhanshu Shukla, India's first aboard the ISS, who shared mission details and presented photos. Parliament celebrated Shukla's achievement, highlighting its importance for India's space program and 'Viksit Bharat' by 2047. …",https://economictimes.indiatimes.com/news/india/astronaut-shubhanshu-shukla-presents-pm-modi-axiom-4-mission-patch-shows-pictures-of-earth-clicked-from-iss/articleshow/123366911.cms,2025-08-18T14:06:36Z,"Prime Minister Narendra Modi on Monday met astronaut Shubhanshu Shukla at his official residence in Delhi. The astronaut, who became the first Indian aboard the International Space Station earlier th… [+2679 chars]"
India technology,GlobeNewswire,Coherent Market Insights Pvt. Ltd,"Hydraulic Fracturing Market Poised for Growth, Expected to Hit USD 82.29 Billion by 2032 -Coherent Market Insights","Burlingame, CA, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global hydraulic fracturing market is estimated to be valued at USD 53.62 Bn in 2025 and is expected to reach USD 82.29 Bn by 2032, exhibiting a compound annual growth rate (CAGR) of 6.3% from 2025 to 2032…",https://www.globenewswire.com/news-release/2025/08/18/3135114/0/en/Hydraulic-Fracturing-Market-Poised-for-Growth-Expected-to-Hit-USD-82-29-Billion-by-2032-Coherent-Market-Insights.html,2025-08-18T14:04:00Z,"Burlingame, CA, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global hydraulic fracturing market is estimated to be valued at USD 53.62 Bn in 2025 and is expected to reach USD 82.29 Bn by 2032, exhibiting a … [+10471 chars]"
India technology,GlobeNewswire,Precedence Research,Road Safety Market Targeting USD 61.97 Billion by 2034 | Towards Automotive,"The road safety market size was USD 21.94 billion in 2024 and is projected to reach USD 24.34 billion by 2025, growing at a CAGR of 10.94% from 2024 to 2034, ultimately reaching around USD 61.97 billion by 2034. The road safety market size was USD 21.94 billi…",https://www.globenewswire.com/news-release/2025/08/18/3135107/0/en/Road-Safety-Market-Targeting-USD-61-97-Billion-by-2034-Towards-Automotive.html,2025-08-18T14:00:00Z,"Ottawa, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global road safety market size stood at USD 24.34 billion in 2025 and is projected to reach USD 61.97 billion by 2034, according to a study published by … [+16283 chars]"
India technology,GlobeNewswire,Verified Market Research,"Workplace Safety Market is expected to generate a revenue of USD 44.39 Billion by 2031, Globally, at 13.50% CAGR: Verified Market Research®","Rising emphasis on employee well-being, strict regulatory frameworks, and rapid adoption of IoT and AI-driven safety solutions are fueling growth in the Workplace Safety Market. However, high implementation costs, limited awareness among SMEs, and integrating…",https://www.globenewswire.com/news-release/2025/08/18/3135109/0/en/Workplace-Safety-Market-is-expected-to-generate-a-revenue-of-USD-44-39-Billion-by-2031-Globally-at-13-50-CAGR-Verified-Market-Research.html,2025-08-18T14:00:00Z,"Lewes, Delaware, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The Global Workplace Safety Market Size is projected to grow at a CAGR of 13.50% from 2024 to 2031, according to a new report published by Verified … [+12449 chars]"
India technology,GlobeNewswire,Precedence Research,Organ Transplant Immunosuppressant Drugs Market to Expand USD 8.82 Billion by 2034,"The global organ transplant immunosuppressant drugs market is valued at USD 5.81 billion in 2025 and is projected to grow to approximately USD 8.82 billion by 2034, registering a CAGR of 4.74% over the forecast period. The global organ transplant immunosuppre…",https://www.globenewswire.com/news-release/2025/08/18/3135112/0/en/Organ-Transplant-Immunosuppressant-Drugs-Market-to-Expand-USD-8-82-Billion-by-2034.html,2025-08-18T14:00:00Z,"Ottawa, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global organ transplant immunosuppressant drugs market surpassed at USD 5.55 billion in 2024 and is expected to reach to nearly USD 8.82 billion by 2034,… [+13640 chars]"
India technology,Plos.org,"Sara M. Robledo, Liliana López, Juliana Quintero, Yulied Tabares, Any C. Garcés, Susana Rios-Echavarria, Esteban Soto, Iván D. Vélez, Thomas J. Schmidt",A phase Ib/II clinical study to evaluate the safety and efficacy of topical Arnica tincture to treat non-complicated cutaneous leishmaniasis in Colombia,"Author summary Cutaneous leishmaniasis (CL) is a parasitic skin disease affecting over a million people annually, primarily in tropical and subtropical regions. Current treatments rely on pentavalent antimonials, which are often associated with severe side ef…",https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0013123,2025-08-18T14:00:00Z,"Abstract
Background
Cutaneous leishmaniasis (CL) is caused by Leishmania parasites and affects 1.2 million cases annually, mainly in the Americas and the Eastern Mediterranean region. The standard … [+47389 chars]"
India technology,GlobeNewswire,Verified Market Research,"Power Transformer Market is expected to generate a revenue of USD 57.37 Billion by 2032, Globally, at 6.59% CAGR: Verified Market Research®","The global Power Transformer Market is expanding rapidly, fueled by rising electricity demand, grid modernization, and large-scale renewable energy integration. While opportunities abound, challenges such as high initial costs, complex maintenance, and supply…",https://www.globenewswire.com/news-release/2025/08/18/3135108/0/en/Power-Transformer-Market-is-expected-to-generate-a-revenue-of-USD-57-37-Billion-by-2032-Globally-at-6-59-CAGR-Verified-Market-Research.html,2025-08-18T14:00:00Z,"Lewes, Delaware, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The Global Power Transformer Market Size is projected to grow at a CAGR of 6.59% from 2026 to 2032, according to a new report published by Verified … [+14193 chars]"
India technology,Variety,Naman Ramachandran,"AI-Driven ‘Hanuman’ Film in Works at India’s Abundantia Entertainment, Collective Media Network (EXCLUSIVE)","Indian production house Abundantia Entertainment is partnering with Collective Media Network’s Historyverse division to produce what they’re calling the first of its kind AI-generated, theatrically released motion picture made in India, centered on the story …",https://variety.com/2025/film/news/ai-driven-hanuman-film-india-1236491869/,2025-08-18T13:57:55Z,"Indian production house Abundantia Entertainment is partnering with Collective Media Network’s Historyverse division to produce what they’re calling the first of its kind AI-generated, theatrically r… [+2549 chars]"
India technology,GlobeNewswire,"Hapbee Technologies, Inc.",Hapbee Secures Strategic Backing and Commercial Agreement to Enter Multi-Billion Dollar Asian Wellness Market,Smile Group’s investment unlocks new international pathways for Hapbee’s digital wellness platform Smile Group’s investment unlocks new international pathways for Hapbee’s digital wellness platform,https://www.globenewswire.com/news-release/2025/08/18/3135092/0/en/Hapbee-Secures-Strategic-Backing-and-Commercial-Agreement-to-Enter-Multi-Billion-Dollar-Asian-Wellness-Market.html,2025-08-18T13:47:00Z,"VANCOUVER, British Columbia, Aug. 18, 2025 (GLOBE NEWSWIRE) -- Hapbee Technologies Inc. (Hapbee or the Company) (TSXV: HAPB | OTCQB: HAPBF | FWB: HA1) today announced that Smile Group, a prominent As… [+6471 chars]"
India technology,The Times of India,ETtech,Taxman eyes crypto code; China stalls India tech JVs,"We’ve got fresh details on India’s crypto regulation push, plus a look at China’s tech deal delays. This and more in today’s ETtech Top 5.",https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/taxman-eyes-crypto-code-china-stalls-india-tech-jvs/articleshow/123366385.cms,2025-08-18T13:44:30Z,"We've got fresh details on India's crypto regulation push, plus a look at China's tech deal delays. This and more in today's ETtech Top 5.Also in the letter:Data centre certification pushFestivities … [+8439 chars]"
India technology,GlobeNewswire,MarketsandMarkets Research Pvt. Ltd.,"Sports Analytics Market Surges to $4.75 billion by 2030 - Dominated by IBM (US), SAS Institute (US), SAP (Germany)","Delray Beach, FL, Aug. 18, 2025 (GLOBE NEWSWIRE) -- According to MarketsandMarkets™, the Sports Analytics Market is projected to grow from USD 2.29 billion in 2025 to USD 4.75 billion by 2030, at a CAGR of 15.7% during the forecast period.",https://www.globenewswire.com/news-release/2025/08/18/3135084/0/en/Sports-Analytics-Market-Surges-to-4-75-billion-by-2030-Dominated-by-IBM-US-SAS-Institute-US-SAP-Germany.html,2025-08-18T13:30:00Z,"Delray Beach, FL, Aug. 18, 2025 (GLOBE NEWSWIRE) -- According to MarketsandMarkets, the Sports Analytics Market is projected to grow from USD 2.29 billion in 2025 to USD 4.75 billion by 2030, at a CA… [+5989 chars]"
India technology,BusinessLine,Anupama Ghosh,"GST reform buzz sparks market rally as auto, FMCG stocks sizzle","Markets rally on GST reform optimism, Sensex up 676.09 points, Nifty climbs 245.65 points, auto and FMCG stocks lead.",https://www.thehindubusinessline.com/markets/stock-markets/gst-reform-buzz-sparks-market-rally-as-auto-fmcg-stocks-sizzle/article69947333.ece,2025-08-18T13:25:32Z,"Markets staged a strong comeback on Monday, with the Sensex surging 676.09 points or 0.84 per cent to close at 81,273.75 and the Nifty 50 climbing 245.65 points or 1 per cent to settle at 24,876.95, … [+4786 chars]"
